asset,base_date,pay_date,base_quotation,dy,yield
ABCP11,2022-04-29,2022-05-06 00:00:00,0.0,0.0,0.65
ABCP11,2022-03-31,2022-04-07 00:00:00,0.0,0.0,0.5
ABCP11,2022-02-25,2022-03-08 00:00:00,0.0,0.0,0.45
ABCP11,2022-01-31,2022-02-07 00:00:00,0.0,0.0,0.77
ABCP11,2021-12-30,2022-01-10 00:00:00,0.0,0.0,0.58
ABCP11,2021-11-30,2021-12-08 00:00:00,0.0,0.0,0.56
ABCP11,2021-10-29,2021-11-09 00:00:00,0.0,0.0,0.46
ABCP11,2021-09-30,2021-10-08 00:00:00,0.0,0.0,0.42
ABCP11,2021-08-31,2021-09-09 00:00:00,0.0,0.0,0.42
ABCP11,2021-07-30,2021-08-09 00:00:00,0.0,0.0,0.53
ABCP11,2021-06-30,2021-07-08 00:00:00,0.0,0.0,0.51
ABCP11,2021-05-31,2021-06-09 00:00:00,0.0,0.0,0.39
ABCP11,2021-03-31,2021-04-09 00:00:00,0.0,0.0,0.05
ABCP11,2021-02-26,2021-03-08 00:00:00,0.0,0.0,0.4
ABCP11,2021-01-29,2021-02-08 00:00:00,0.0,0.0,0.56
ABCP11,2020-12-30,2021-01-11 00:00:00,0.0,0.0,0.41
ABCP11,2020-11-30,2020-12-08 00:00:00,0.0,0.0,0.35
ABCP11,2020-10-30,2020-11-10 00:00:00,0.0,0.0,0.3
ABCP11,2020-09-30,2020-10-08 00:00:00,0.0,0.0,0.19
ABCP11,2020-08-31,2020-09-08 00:00:00,0.0,0.0,0.11
ABCP11,2020-06-30,2020-07-07 00:00:00,0.0,0.0,0.49
ABCP11,2020-02-28,2020-03-06 00:00:00,0.0,0.0,0.49
ABCP11,2020-01-31,2020-02-07 00:00:00,0.0,0.0,0.83
ABCP11,2019-12-30,2020-01-08 00:00:00,0.0,0.0,0.49
ABCP11,2019-11-29,2019-12-06 00:00:00,0.0,0.0,0.49
ABCP11,2019-10-31,2019-11-07 00:00:00,0.0,0.0,0.49
ABCP11,2019-09-30,2019-10-07 00:00:00,0.0,0.0,0.49
ABCP11,2019-08-30,2019-09-06 00:00:00,0.0,0.0,0.49
ABCP11,2019-07-31,2019-08-07 00:00:00,0.0,0.0,0.45
ABCP11,2019-06-28,2019-07-05 00:00:00,0.0,0.0,0.45
ABCP11,2019-05-31,2019-06-07 00:00:00,0.0,0.0,0.45
ABCP11,2019-04-30,2019-05-08 00:00:00,0.0,0.0,0.45
ABCP11,2019-03-29,2019-04-05 00:00:00,0.0,0.0,0.45
ABCP11,2019-02-28,2019-03-11 00:00:00,0.0,0.0,0.45
ABCP11,2019-01-31,2019-02-07 00:00:00,0.0,0.0,0.65
ABCP11,2018-12-28,2019-01-08 00:00:00,0.0,0.0,0.45
ABCP11,2018-11-30,2018-12-07 00:00:00,0.0,0.0,0.45
ABCP11,2018-10-31,2018-11-08 00:00:00,0.0,0.0,0.425
ABCP11,2018-09-28,2018-10-05 00:00:00,0.0,0.0,0.425
ABCP11,2018-08-31,2018-09-10 00:00:00,0.0,0.0,0.425
ABCP11,2018-07-31,2018-08-07 00:00:00,0.0,0.0,0.425
ABCP11,2018-06-29,2018-07-06 00:00:00,0.0,0.0,0.425
ABCP11,2018-05-30,2018-06-07 00:00:00,0.0,0.0,0.425
ABCP11,2018-04-30,2018-05-08 00:00:00,0.0,0.0,0.4
ABCP11,2018-03-29,2018-04-06 00:00:00,0.0,0.0,0.4
ABCP11,2018-02-28,2018-03-07 00:00:00,0.0,0.0,0.4
ABCP11,2018-01-31,2018-02-07 00:00:00,0.0,0.0,0.6
ABCP11,2017-12-28,2018-01-08 00:00:00,0.0,0.0,0.4
ABCP11,2017-11-30,2017-12-07 00:00:00,0.0,0.0,0.4
ABCP11,2017-10-31,2017-11-08 00:00:00,0.0,0.0,0.4
ABCP11,2017-09-29,2017-10-06 00:00:00,0.0,0.0,0.4
ABCP11,2017-08-31,2017-09-08 00:00:00,0.0,0.0,0.4
ABCP11,2017-07-31,2017-08-07 00:00:00,0.0,0.0,0.385
ABCP11,2017-06-30,2017-07-07 00:00:00,0.0,0.0,0.375
ABCP11,2017-05-31,2017-06-07 00:00:00,0.0,0.0,0.375
ABCP11,2017-04-28,2017-05-08 00:00:00,0.0,0.0,0.375
ABCP11,2017-03-31,2017-04-07 00:00:00,0.0,0.0,0.375
ABCP11,2017-02-24,2017-03-07 00:00:00,0.0,0.0,0.4
ABCP11,2017-01-31,2017-02-07 00:00:00,0.0,0.0,0.6
ABCP11,2016-12-29,2017-01-06 00:00:00,0.0,0.0,0.375
ABCP11,2016-11-30,2016-12-07 00:00:00,0.0,0.0,0.375
ABCP11,2016-10-31,2016-11-08 00:00:00,0.0,0.0,0.35
ABCP11,2016-09-30,2016-10-07 00:00:00,0.0,0.0,0.375
ABCP11,2016-08-31,2016-09-08 00:00:00,0.0,0.0,0.35
ABCP11,2016-07-29,2016-08-05 00:00:00,0.0,0.0,0.325
ABCP11,2016-06-30,2016-07-07 00:00:00,0.0,0.0,0.35
AFHI11,2022-05-13,2022-05-20 00:00:00,0.0,0.0,1.35
AFHI11,2022-04-14,2022-04-25 00:00:00,0.0,0.0,1.35
AFHI11,2022-03-15,2022-03-22 00:00:00,0.0,0.0,1.3
AFHI11,2022-02-14,2022-02-21 00:00:00,0.0,0.0,1.3
AFHI11,2022-01-14,2022-01-21 00:00:00,0.0,0.0,1.3
AFHI11,2021-12-14,2021-12-21 00:00:00,0.0,0.0,1.25
AFHI11,2021-11-16,2021-11-23 00:00:00,0.0,0.0,1.2
AFHI11,2021-10-15,2021-10-22 00:00:00,0.0,0.0,1.05
AFHI11,2021-09-15,2021-09-22 00:00:00,0.0,0.0,1.0
AFHI11,2021-08-13,2021-08-20 00:00:00,0.0,0.0,0.9
AFHI11,2021-07-15,2021-07-22 00:00:00,0.0,0.0,0.9
AFHI11,2021-06-15,2021-06-22 00:00:00,0.0,0.0,0.6
AFHI11,2021-05-14,2021-05-21 00:00:00,0.0,0.0,0.5
AFOF11,2022-05-13,2022-05-20 00:00:00,0.0,0.0,1.1355
AFOF11,2022-04-14,2022-04-25 00:00:00,0.0,0.0,1.00576
AFOF11,2022-03-15,2022-03-22 00:00:00,0.0,0.0,0.9955
AFOF11,2022-02-14,2022-02-21 00:00:00,0.0,0.0,0.96
AFOF11,2022-01-14,2022-01-21 00:00:00,0.0,0.0,0.84
AFOF11,2021-12-14,2021-12-21 00:00:00,0.0,0.0,0.84
AFOF11,2021-11-16,2021-11-23 00:00:00,0.0,0.0,0.84
AFOF11,2021-10-15,2021-10-22 00:00:00,0.0,0.0,0.837
AFOF11,2021-09-15,2021-09-22 00:00:00,0.0,0.0,0.670144590793875
AFOF11,2021-08-13,2021-08-20 00:00:00,0.0,0.0,0.6
AFOF11,2021-07-14,2021-07-21 00:00:00,0.0,0.0,3.54172866920335
AIEC11,2022-04-29,2022-05-09 00:00:00,0.0,0.0,0.72
AIEC11,2022-03-31,2022-04-08 00:00:00,0.0,0.0,1.31
AIEC11,2022-02-25,2022-03-09 00:00:00,0.0,0.0,0.68
AIEC11,2022-01-31,2022-02-08 00:00:00,0.0,0.0,0.61
AIEC11,2021-12-30,2022-01-10 00:00:00,0.0,0.0,0.61
AIEC11,2021-11-30,2021-12-08 00:00:00,0.0,0.0,0.61
AIEC11,2021-10-29,2021-11-08 00:00:00,0.0,0.0,0.61
AIEC11,2021-09-30,2021-10-08 00:00:00,0.0,0.0,0.61
AIEC11,2021-08-31,2021-09-09 00:00:00,0.0,0.0,0.61
AIEC11,2021-07-31,2021-08-09 00:00:00,0.0,0.0,0.61
AIEC11,2021-07-30,2021-08-09 00:00:00,0.0,0.0,0.61
AIEC11,2021-06-30,2021-07-08 00:00:00,0.0,0.0,0.57
AIEC11,2021-05-31,2021-06-09 00:00:00,0.0,0.0,0.57
AIEC11,2021-04-30,2021-05-10 00:00:00,0.0,0.0,0.57
AIEC11,2021-03-31,2021-04-09 00:00:00,0.0,0.0,0.57
AIEC11,2021-02-26,2021-03-08 00:00:00,0.0,0.0,0.57
AIEC11,2021-01-29,2021-02-08 00:00:00,0.0,0.0,0.56
AIEC11,2020-12-30,2021-01-11 00:00:00,0.0,0.0,0.57
AIEC11,2020-11-30,2020-12-08 00:00:00,0.0,0.0,0.57
AIEC11,2020-10-30,2020-11-10 00:00:00,0.0,0.0,0.54
ALMI11,2017-03-31,2017-04-13 00:00:00,0.0,0.0,0.371133046800382
ALMI11,2017-02-24,2017-03-14 00:00:00,0.0,0.0,85.7176313276027
ALMI11,2017-01-31,2017-02-13 00:00:00,0.0,0.0,24.8323211079
ALMI11,2016-12-29,2017-01-12 00:00:00,0.0,0.0,24.3215576886
ALMI11,2016-11-30,2016-12-13 00:00:00,0.0,0.0,24.203067717
ALMI11,2016-10-31,2016-11-14 00:00:00,0.0,0.0,24.0943851
ALMI11,2016-09-30,2016-10-14 00:00:00,0.0,0.0,24.392206877
ALMI11,2016-08-31,2016-09-14 00:00:00,0.0,0.0,24.39385043
ALMI11,2016-07-29,2016-08-11 00:00:00,0.0,0.0,24.242789589
ALMI11,2016-06-30,2016-07-13 00:00:00,0.0,0.0,24.296877459
ALZR11,2022-05-18,2022-05-25 00:00:00,0.0,0.0,0.77561
ALZR11,2022-04-14,2022-04-25 00:00:00,0.0,0.0,0.771556
ALZR11,2022-03-18,2022-03-25 00:00:00,0.0,0.0,0.763397862
ALZR11,2022-02-18,2022-02-25 00:00:00,0.0,0.0,0.725452975
ALZR11,2022-01-18,2022-01-25 00:00:00,0.0,0.0,0.748615716
ALZR11,2021-12-16,2021-12-23 00:00:00,0.0,0.0,0.652553809
ALZR11,2021-11-18,2021-11-25 00:00:00,0.0,0.0,0.637742293
ALZR11,2021-10-18,2021-10-25 00:00:00,0.0,0.0,0.619714184
ALZR11,2021-09-17,2021-09-24 00:00:00,0.0,0.0,0.673174674
ALZR11,2021-08-18,2021-08-25 00:00:00,0.0,0.0,0.716978629
ALZR11,2021-07-16,2021-07-23 00:00:00,0.0,0.0,0.623788253
ALZR11,2021-06-18,2021-06-25 00:00:00,0.0,0.0,0.672362586
ALZR11,2021-05-18,2021-05-25 00:00:00,0.0,0.0,0.675307084
ALZR11,2021-04-15,2021-04-23 00:00:00,0.0,0.0,0.608603341
ALZR11,2021-03-18,2021-03-25 00:00:00,0.0,0.0,0.592997943
ALZR11,2021-02-18,2021-02-25 00:00:00,0.0,0.0,0.493304061
ALZR11,2021-01-15,2021-01-22 00:00:00,0.0,0.0,0.39066594
ALZR11,2020-12-16,2020-12-23 00:00:00,0.0,0.0,0.376
ALZR11,2020-11-18,2020-11-25 00:00:00,0.0,0.0,0.3705
ALZR11,2020-10-16,2020-10-23 00:00:00,0.0,0.0,0.364805392
ALZR11,2020-09-18,2020-09-25 00:00:00,0.0,0.0,0.572238123
ALZR11,2020-08-18,2020-08-25 00:00:00,0.0,0.0,0.591474929
ALZR11,2020-07-17,2020-07-24 00:00:00,0.0,0.0,0.619143759
ALZR11,2020-06-18,2020-06-25 00:00:00,0.0,0.0,0.596399998
ALZR11,2020-05-18,2020-05-25 00:00:00,0.0,0.0,0.596226044
ALZR11,2020-04-16,2020-04-24 00:00:00,0.0,0.0,0.586388124
ALZR11,2020-03-18,2020-03-25 00:00:00,0.0,0.0,0.586495918
ALZR11,2020-02-14,2020-02-21 00:00:00,0.0,0.0,0.594586682
ALZR11,2020-01-17,2020-01-24 00:00:00,0.0,0.0,0.567432923
ALZR11,2019-12-16,2019-12-23 00:00:00,0.0,0.0,0.559259875
ALZR11,2019-11-14,2019-11-25 00:00:00,0.0,0.0,0.547685433
ALZR11,2019-10-18,2019-10-25 00:00:00,0.0,0.0,0.466299405
ALZR11,2019-09-18,2019-09-25 00:00:00,0.0,0.0,0.482042182
ALZR11,2019-08-16,2019-08-23 00:00:00,0.0,0.0,0.465254662
ALZR11,2019-07-18,2019-07-25 00:00:00,0.0,0.0,0.438669241
ALZR11,2019-06-17,2019-06-25 00:00:00,0.0,0.0,0.659525205
ALZR11,2019-05-17,2019-05-24 00:00:00,0.0,0.0,0.659525205
ALZR11,2019-04-17,2019-04-25 00:00:00,0.0,0.0,0.659525205558041
ALZR11,2019-03-18,2019-03-25 00:00:00,0.0,0.0,0.659525205558041
ALZR11,2019-02-18,2019-02-25 00:00:00,0.0,0.0,0.65812051046997
ALZR11,2019-01-17,2019-01-24 00:00:00,0.0,0.0,0.65549442250176
ALZR11,2018-12-14,2018-12-21 00:00:00,0.0,0.0,0.651133402604905
ALZR11,2018-11-14,2018-11-23 00:00:00,0.0,0.0,0.646602640610927
ALZR11,2018-10-18,2018-10-25 00:00:00,0.0,0.0,0.646602640610927
ALZR11,2018-09-18,2018-09-25 00:00:00,0.0,0.0,0.641904744233442
ALZR11,2018-08-17,2018-08-24 00:00:00,0.0,0.0,0.640299997392286
ALZR11,2018-07-18,2018-07-25 00:00:00,0.0,0.0,0.640003189434347
ALZR11,2018-06-18,2018-06-25 00:00:00,0.0,0.0,0.640027200458958
ALZR11,2018-05-18,2018-05-25 00:00:00,0.0,0.0,0.642088668280774
ALZR11,2018-04-18,2018-04-25 00:00:00,0.0,0.0,0.517545269
ALZR11,2018-03-16,2018-03-23 00:00:00,0.0,0.0,0.78090952
ALZR11,2018-02-16,2018-02-23 00:00:00,0.0,0.0,0.352053645
ANCR11B,2022-04-29,2022-05-25 00:00:00,0.0,0.0,40.1515260034625
ANCR11B,2022-01-31,2022-02-21 00:00:00,0.0,0.0,56.31580493
ANCR11B,2021-10-29,2021-11-25 00:00:00,0.0,0.0,52.6
ANCR11B,2021-01-29,2021-02-25 00:00:00,0.0,0.0,37.52607065
ANCR11B,2019-10-31,2019-11-25 00:00:00,0.0,0.0,33.85164101
ANCR11B,2019-07-31,2019-08-23 00:00:00,0.0,0.0,29.0445276
ANCR11B,2019-04-30,2019-05-24 00:00:00,0.0,0.0,38.329873402
ANCR11B,2019-01-31,2019-02-25 00:00:00,0.0,0.0,31.9142617703
ANCR11B,2018-10-31,2018-11-23 00:00:00,0.0,0.0,19.8981962169
ANCR11B,2018-08-01,2018-08-24 00:00:00,0.0,0.0,27.8102232257
ANCR11B,2018-04-30,2018-05-25 00:00:00,0.0,0.0,43.7239997738
ANCR11B,2018-02-01,2018-02-23 00:00:00,0.0,0.0,32.5610753403
ANCR11B,2017-11-17,2017-11-27 00:00:00,0.0,0.0,47.5847486328
ANCR11B,2017-08-18,2017-08-25 00:00:00,0.0,0.0,67.7161389718
ANCR11B,2017-01-31,2017-02-07 00:00:00,0.0,0.0,36.87309652
ANCR11B,2016-08-29,2016-09-05 00:00:00,0.0,0.0,36.87309652
APTO11,2022-04-29,2022-05-19 00:00:00,0.0,0.0,0.12
APTO11,2022-03-31,2022-04-22 00:00:00,0.0,0.0,0.11
APTO11,2022-02-25,2022-03-21 00:00:00,0.0,0.0,0.1
APTO11,2022-01-31,2022-02-18 00:00:00,0.0,0.0,0.09
APTO11,2021-12-30,2022-01-20 00:00:00,0.0,0.0,0.0315
ARCT11,2022-05-13,2022-05-20 00:00:00,0.0,0.0,2.02
ARCT11,2022-04-14,2022-04-25 00:00:00,0.0,0.0,1.640514266
ARCT11,2022-03-15,2022-03-22 00:00:00,0.0,0.0,1.649639805
ARCT11,2022-02-14,2022-02-21 00:00:00,0.0,0.0,1.5
ARCT11,2022-01-14,2022-01-21 00:00:00,0.0,0.0,1.702153168
ARCT11,2021-12-14,2021-12-21 00:00:00,0.0,0.0,1.740862536
ARCT11,2021-11-16,2021-11-23 00:00:00,0.0,0.0,1.438239549
ARCT11,2021-10-15,2021-10-22 00:00:00,0.0,0.0,1.122874149
ARCT11,2021-09-15,2021-09-22 00:00:00,0.0,0.0,0.925184536
ARCT11,2021-08-13,2021-08-20 00:00:00,0.0,0.0,0.818191476
ARCT11,2021-07-15,2021-07-22 00:00:00,0.0,0.0,0.904098042
ARCT11,2021-06-15,2021-06-22 00:00:00,0.0,0.0,0.5
ARCT11,2021-05-14,2021-05-21 00:00:00,0.0,0.0,1.0
ARCT11,2021-04-15,2021-04-23 00:00:00,0.0,0.0,2.31
ARCT11,2021-03-12,2021-03-19 00:00:00,0.0,0.0,0.98184469
ARCT11,2021-02-12,2021-02-23 00:00:00,0.0,0.0,5.368233126
ARCT11,2021-02-12,2021-02-23 00:00:00,0.0,0.0,1.002073255
ARCT11,2021-01-15,2021-01-22 00:00:00,0.0,0.0,0.8776183137
ARCT11,2020-12-14,2020-12-21 00:00:00,0.0,0.0,2.9147736467
ARCT11,2020-11-16,2020-11-23 00:00:00,0.0,0.0,1.243
ARCT11,2020-10-15,2020-10-22 00:00:00,0.0,0.0,1.086
ARCT11,2020-09-15,2020-09-22 00:00:00,0.0,0.0,2.0
ARCT11,2020-08-14,2020-08-21 00:00:00,0.0,0.0,1.086
ARCT11,2020-06-30,2020-07-15 00:00:00,0.0,0.0,1.941
ARCT11,2020-06-30,2020-07-15 00:00:00,0.0,0.0,1.941
ARCT11,2020-05-29,2020-06-15 00:00:00,0.0,0.0,1.014
ARCT11,2020-04-30,2020-05-15 00:00:00,0.0,0.0,1.026
ARCT11,2020-03-31,2020-04-14 00:00:00,0.0,0.0,1.024
ARCT11,2019-11-29,2019-12-06 00:00:00,0.0,0.0,1.1
ARCT11,2019-10-31,2019-11-14 00:00:00,0.0,0.0,0.65
ARCT11,2019-09-30,2019-10-10 00:00:00,0.0,0.0,0.65
ARCT11,2019-09-06,2019-09-10 00:00:00,0.0,0.0,0.65
ARCT11,2019-08-30,2019-09-10 00:00:00,0.0,0.0,0.65
ARCT11,2019-08-06,2019-08-12 00:00:00,0.0,0.0,0.65
ARRI11,2022-04-29,2022-05-06 00:00:00,0.0,0.0,1.28235133
ARRI11,2022-03-31,2022-04-07 00:00:00,0.0,0.0,1.34
ARRI11,2022-02-25,2022-03-08 00:00:00,0.0,0.0,1.3
ARRI11,2022-01-31,2022-02-07 00:00:00,0.0,0.0,1.31
ARRI11,2021-12-30,2022-01-07 00:00:00,0.0,0.0,1.75
ARRI11,2021-11-30,2021-12-07 00:00:00,0.0,0.0,1.47
ARRI11,2021-10-29,2021-11-08 00:00:00,0.0,0.0,1.41
ARRI11,2021-09-30,2021-10-07 00:00:00,0.0,0.0,1.11
ARRI11,2021-08-31,2021-09-08 00:00:00,0.0,0.0,0.9116437097
ARRI11,2021-07-30,2021-08-06 00:00:00,0.0,0.0,0.86888232
ARRI11,2021-06-30,2021-07-07 00:00:00,0.0,0.0,1.7666956785
ARRI11,2021-05-31,2021-06-08 00:00:00,0.0,0.0,1.11586896
ARRI11,2021-04-30,2021-05-07 00:00:00,0.0,0.0,1.0453657406
ARRI11,2021-03-31,2021-04-08 00:00:00,0.0,0.0,1.14613507
ARRI11,2021-02-26,2021-03-05 00:00:00,0.0,0.0,1.1032352675
ARRI11,2021-01-29,2021-02-05 00:00:00,0.0,0.0,1.1936459114
ARRI11,2020-12-30,2021-01-08 00:00:00,0.0,0.0,0.8018867041
ARRI11,2020-11-30,2020-12-07 00:00:00,0.0,0.0,0.7991808164
ARRI11,2020-10-30,2020-11-09 00:00:00,0.0,0.0,0.81199749
ARRI11,2020-09-30,2020-10-07 00:00:00,0.0,0.0,0.53089867
ARRI11,2020-08-31,2020-09-08 00:00:00,0.0,0.0,0.58873492
ARRI11,2020-07-31,2020-08-07 00:00:00,0.0,0.0,0.4926214113
ARRI11,2020-06-30,2020-07-07 00:00:00,0.0,0.0,0.3684072687
ARRI11,2020-05-29,2020-06-05 00:00:00,0.0,0.0,0.3246553636
ARRI11,2020-04-30,2020-05-08 00:00:00,0.0,0.0,0.4362327617
ARRI11,2020-03-31,2020-04-07 00:00:00,0.0,0.0,0.6312009298
ARRI11,2020-02-28,2020-03-06 00:00:00,0.0,0.0,0.2818154965
ARRI11,2020-01-31,2020-02-07 00:00:00,0.0,0.0,0.3955574783
ARRI11,2019-12-30,2020-01-08 00:00:00,0.0,0.0,0.5500037974
ATCR11,2022-03-31,2022-04-08 00:00:00,0.0,0.0,0.25008971
ATCR11,2021-12-30,2022-01-10 00:00:00,0.0,0.0,0.30020555
ATCR11,2021-09-30,2021-10-08 00:00:00,0.0,0.0,0.21829876
ATCR11,2021-06-30,2021-07-08 00:00:00,0.0,0.0,0.26516856
ATCR11,2021-03-31,2021-04-09 00:00:00,0.0,0.0,0.281430282917508
ATCR11,2020-12-30,2021-01-11 00:00:00,0.0,0.0,0.505630102470047
ATCR11,2020-09-30,2020-10-08 00:00:00,0.0,0.0,0.29431265
ATCR11,2020-06-30,2020-07-08 00:00:00,0.0,0.0,0.19224935
ATCR11,2020-03-31,2020-04-08 00:00:00,0.0,0.0,0.1589437
ATCR11,2019-12-30,2020-01-09 00:00:00,0.0,0.0,0.08929466
ATCR11,2019-10-01,2019-10-08 00:00:00,0.0,0.0,0.10069515
ATCR11,2019-07-01,2019-07-08 00:00:00,0.0,0.0,0.09024077
ATCR11,2019-04-04,2019-04-11 00:00:00,0.0,0.0,0.0609126
ATCR11,2019-01-29,2019-02-06 00:00:00,0.0,0.0,0.0537130581866541
ATCR11,2019-01-02,2019-01-10 00:00:00,0.0,0.0,0.050364532990879
ATCR11,2018-11-29,2018-12-07 00:00:00,0.0,0.0,0.05300071
ATSA11,2020-02-28,2020-03-13 00:00:00,0.0,0.0,0.25
ATSA11,2020-01-31,2020-02-14 00:00:00,0.0,0.0,0.25
ATSA11,2019-12-30,2020-01-15 00:00:00,0.0,0.0,0.31
ATSA11,2019-11-29,2019-12-13 00:00:00,0.0,0.0,0.25
ATSA11,2019-10-31,2019-11-14 00:00:00,0.0,0.0,0.25
ATSA11,2019-09-30,2019-10-14 00:00:00,0.0,0.0,0.35
ATSA11,2019-08-30,2019-09-13 00:00:00,0.0,0.0,0.4
ATSA11,2019-07-31,2019-08-14 00:00:00,0.0,0.0,0.2
ATSA11,2019-06-28,2019-07-15 00:00:00,0.0,0.0,0.61
ATSA11,2019-05-31,2019-06-14 00:00:00,0.0,0.0,0.3
ATSA11,2019-04-30,2019-05-15 00:00:00,0.0,0.0,0.3
ATSA11,2019-01-31,2019-02-14 00:00:00,0.0,0.0,0.1
ATSA11,2018-12-31,2019-01-15 00:00:00,0.0,0.0,0.31
ATSA11,2018-12-28,2019-01-15 00:00:00,0.0,0.0,0.31
ATSA11,2018-11-30,2018-12-14 00:00:00,0.0,0.0,0.15
ATSA11,2018-10-31,2018-11-16 00:00:00,0.0,0.0,0.1
ATSA11,2018-09-28,2018-10-15 00:00:00,0.0,0.0,0.1
ATSA11,2018-08-31,2018-09-17 00:00:00,0.0,0.0,0.1
ATSA11,2018-07-31,2018-08-14 00:00:00,0.0,0.0,0.1
ATSA11,2018-06-29,2018-07-13 00:00:00,0.0,0.0,0.12
ATSA11,2018-05-30,2018-06-14 00:00:00,0.0,0.0,0.15
ATSA11,2018-04-30,2018-05-15 00:00:00,0.0,0.0,0.15
ATSA11,2018-03-29,2018-04-13 00:00:00,0.0,0.0,0.15
ATSA11,2018-02-28,2018-03-14 00:00:00,0.0,0.0,0.15
ATSA11,2018-01-31,2018-02-16 00:00:00,0.0,0.0,0.1
ATSA11,2017-12-28,2018-01-15 00:00:00,0.0,0.0,0.095
ATSA11,2017-11-30,2017-12-14 00:00:00,0.0,0.0,0.15
ATSA11,2017-10-31,2017-11-16 00:00:00,0.0,0.0,0.15
ATSA11,2017-09-29,2017-10-16 00:00:00,0.0,0.0,0.15
ATSA11,2017-08-31,2017-09-15 00:00:00,0.0,0.0,0.15
ATSA11,2017-07-31,2017-08-14 00:00:00,0.0,0.0,0.15
ATSA11,2017-06-30,2017-07-14 00:00:00,0.0,0.0,0.8
ATSA11,2017-05-31,2017-06-14 00:00:00,0.0,0.0,0.4
ATSA11,2017-04-28,2017-05-15 00:00:00,0.0,0.0,0.2
ATSA11,2016-06-30,2016-07-14 00:00:00,0.0,0.0,0.27
BARI11,2022-04-29,2022-05-20 00:00:00,0.0,0.0,1.3
BARI11,2022-03-31,2022-04-25 00:00:00,0.0,0.0,1.1
BARI11,2022-02-25,2022-03-22 00:00:00,0.0,0.0,1.1
BARI11,2022-01-31,2022-02-21 00:00:00,0.0,0.0,1.1
BARI11,2021-12-30,2022-01-21 00:00:00,0.0,0.0,1.35
BARI11,2021-11-30,2021-12-21 00:00:00,0.0,0.0,1.2
BARI11,2021-10-29,2021-11-23 00:00:00,0.0,0.0,1.15
BARI11,2021-09-30,2021-10-22 00:00:00,0.0,0.0,1.15
BARI11,2021-08-31,2021-09-22 00:00:00,0.0,0.0,1.15
BARI11,2021-07-30,2021-08-20 00:00:00,0.0,0.0,1.1
BARI11,2021-06-30,2021-07-21 00:00:00,0.0,0.0,1.07
BARI11,2021-05-31,2021-06-22 00:00:00,0.0,0.0,1.07
BARI11,2021-04-30,2021-05-21 00:00:00,0.0,0.0,1.0
BARI11,2021-03-31,2021-04-23 00:00:00,0.0,0.0,1.1
BARI11,2021-02-26,2021-03-19 00:00:00,0.0,0.0,1.6
BARI11,2021-01-29,2021-02-22 00:00:00,0.0,0.0,2.05
BARI11,2020-12-30,2021-01-22 00:00:00,0.0,0.0,1.8
BARI11,2020-11-30,2020-12-21 00:00:00,0.0,0.0,1.28
BARI11,2020-10-30,2020-11-23 00:00:00,0.0,0.0,1.18
BARI11,2020-09-30,2020-10-22 00:00:00,0.0,0.0,0.92
BARI11,2020-08-31,2020-09-22 00:00:00,0.0,0.0,0.85
BARI11,2020-07-31,2020-08-21 00:00:00,0.0,0.0,0.71
BARI11,2020-06-30,2020-07-21 00:00:00,0.0,0.0,0.63
BARI11,2020-05-29,2020-06-22 00:00:00,0.0,0.0,0.63
BARI11,2020-04-30,2020-05-22 00:00:00,0.0,0.0,0.63
BARI11,2020-03-31,2020-04-23 00:00:00,0.0,0.0,0.71
BARI11,2020-02-28,2020-03-20 00:00:00,0.0,0.0,0.71
BARI11,2020-01-31,2020-02-21 00:00:00,0.0,0.0,0.71
BARI11,2019-12-30,2020-01-22 00:00:00,0.0,0.0,0.36
BARI11,2019-11-29,2019-12-20 00:00:00,0.0,0.0,0.82973704
BARI11,2019-10-31,2019-11-22 00:00:00,0.0,0.0,1.11442367
BARI11,2019-09-30,2019-10-18 00:00:00,0.0,0.0,1.1
BARI11,2019-08-30,2019-09-20 00:00:00,0.0,0.0,1.0
BARI11,2019-07-31,2019-08-21 00:00:00,0.0,0.0,1.1
BARI11,2019-06-28,2019-07-22 00:00:00,0.0,0.0,1.3872643217
BBFI11B,2022-04-29,2022-05-13 00:00:00,0.0,0.0,23.913510923
BBFI11B,2022-03-31,2022-04-14 00:00:00,0.0,0.0,32.045203
BBFI11B,2022-02-25,2022-03-15 00:00:00,0.0,0.0,22.812195769
BBFI11B,2022-01-31,2022-02-15 00:00:00,0.0,0.0,24.017826538
BBFI11B,2021-12-30,2022-01-14 00:00:00,0.0,0.0,38.636727838
BBFI11B,2021-11-30,2021-12-15 00:00:00,0.0,0.0,25.852971461
BBFI11B,2021-10-29,2021-11-12 00:00:00,0.0,0.0,26.28523923
BBFI11B,2021-09-30,2021-10-15 00:00:00,0.0,0.0,27.38676923
BBFI11B,2021-08-31,2021-09-15 00:00:00,0.0,0.0,26.654609538
BBFI11B,2021-07-30,2021-08-13 00:00:00,0.0,0.0,26.572214846
BBFI11B,2021-06-30,2021-07-15 00:00:00,0.0,0.0,19.028346153
BBFI11B,2021-05-31,2021-06-15 00:00:00,0.0,0.0,28.5
BBFI11B,2021-04-30,2021-05-14 00:00:00,0.0,0.0,30.0
BBFI11B,2021-03-31,2021-04-15 00:00:00,0.0,0.0,30.0
BBFI11B,2021-02-26,2021-03-15 00:00:00,0.0,0.0,29.397361615
BBFI11B,2021-01-29,2021-02-12 00:00:00,0.0,0.0,28.242227
